0.157142857, DHA
0.420408163, GE
0.548979591, DA
0.712857142, NA
0.865306122, GE
1.003741496, TA
1.138775510, TA
1.264421768, KI
1.416258503, TA
1.583605442, TA
1.710181405, KI
1.869659863, DHA
2.031473922, GE
2.159183673, DA
2.294603174, NA
2.471950113, GE
2.756326530, TA
2.892902494, TA
3.046780045, KI
3.158934240, TA
3.331405895, TA
3.484965986, KI
3.641405895, NA
3.770362811, GE
3.912358276, TA
4.049841269, TA
4.169546485, KI
4.308911564, TA
4.471043083, TA
4.603809523, KI
4.759795918, DHE
4.920748299, RE
5.049614512, DHE
5.177120181, RE
5.326235827, KI
5.455238095, TA
5.596439909, TA
5.738344671, KI
5.874512471, DHE
6.000272108, RE
6.130113378, DHE
6.269115646, RE
6.408956916, KI
6.536485260, TA
6.675714285, TA
6.827845804, KI
6.959251700, DHE
7.081156462, RE
7.209183673, DHE
7.340022675, RE
7.488458049, KI
7.616712018, TA
7.743832199, TA
7.895396825, KI
8.025079365, TIN
8.313083900, NA
8.628639455, KI
8.751904761, TA
8.893197278, TA
9.064875283, KI
9.237664399, GE
9.382925170, DA
9.543287981, NA
9.686326530, GE
9.857437641, NA
10.012244897, GE
10.158299319, TA
10.286417233, TA
10.423786848, KI
10.541814058, TA
10.681360544, TA
10.846780045, KI
11.000408163, GE
11.145759637, DA
11.284897959, NA
11.412879818, GE
11.564240362, NA
11.720408163, GE
11.853605442, TA
11.993333333, TA
12.120136054, KI
12.236848072, TA
12.375328798, TA
12.503990929, KI
12.644489795, NA
12.808888888, GE
12.940952380, TA
13.072811791, TA
13.200476190, KI
13.319659863, TA
13.456349206, TA
13.633061224, KI
13.791428571, DHIN
14.407823129, NA
14.699682539, DHIN
15.315034013, NA
15.595668934, KI
16.244784580, TA
16.370090702, TA
16.508526077, KI
16.637369614, TA
16.765260770, TA
16.915759637, KI
17.067414965, NA
17.672358276, DHE
17.821065759, RE
17.960770975, DHE
18.087732426, RE
18.218072562, KI
18.354875283, TA
18.518321995, NA
18.801156462, KI
18.954852607, DA
19.091632653, NA
19.246938775, KI
19.388639455, TA
19.527641723, TA
19.666916099, KI
19.772312925, TA
19.912086167, TA
20.050181405, KI
20.203605442, TA
20.538616780, KI
20.643197278, DA
20.782290249, NA
20.932653061, KI
21.071609977, TA
21.200294784, TA
21.327278911, KI
21.443809523, TA
21.582879818, TA
21.722131519, KI
21.851179138, NA
22.014285714, KI
22.162857142, TA
22.291156462, TA
22.418639455, KI
22.535215419, TA
22.674376417, TA
22.825260770, KI
22.963446712, TE
23.092199546, RE
23.232290249, TE
23.360090702, RE
23.496371882, KI
23.614512471, TA
23.734580498, TA
23.871179138, KI
24.012811791, TE
24.148594104, RE
24.287800453, TE
24.419523809, RE
24.563492063, KI
24.682675736, TA
24.810793650, TA
24.950997732, KI
25.076417233, TE
25.205283446, RE
25.333287981, TE
25.461043083, RE
25.609977324, KI
25.724807256, TA
25.846054421, TA
25.971791383, KI
26.099319727, TIN
26.380226757, NA
26.679455782, KI
26.795532879, TA
26.923469387, TA
27.069433106, KI
27.213560090, GE
27.351791383, DA
27.482040816, NA
27.638775510, GE
27.771700680, NA
27.911995464, GE
28.049614512, TA
28.178072562, TA
28.305419501, KI
28.432630385, TA
28.560453514, TA
28.694399092, KI
28.835238095, GE
28.966439909, DA
29.105351473, NA
29.234149659, GE
29.375532879, NA
29.512267573, GE
29.663015873, TA
29.791292517, TA
29.907528344, KI
30.027233560, TA
30.158594104, TA
30.278435374, KI
30.422517006, NA
30.566870748, GE
30.708004535, TA
30.825011337, TA
30.963605442, KI
31.056848072, TA
31.194693877, TA
31.325510204, KI
31.473854875, DHIN
32.120680272, NA
32.390839002, DHIN
32.973628117, NA
33.263560090, KI
33.867959183, TA
33.994217687, TA
34.119841269, KI
34.230068027, TA
34.365351473, TA
34.504444444, KI
34.645034013, NA
35.227641723, DHE
35.352131519, RE
35.491632653, DHE
35.598435374, RE
35.725328798, KI
35.862970521, TA
35.992698412, DHA
36.169387755, GE
36.228571428, DA
36.282562358, NA
36.361519274, GE
36.420453514, TA
36.490090702, TA
36.548866213, KI
36.614285714, TA
36.666553287, TA
36.699954648, KI
36.817800453, DHA
36.981632653, GE
37.038775510, DA
37.094467120, NA
37.140770975, GE
37.233015873, TA
37.291156462, TA
37.360929705, KI
37.419183673, TA
37.476734693, TA
37.535532879, KI
37.616825396, NA
37.697755102, GE
37.755238095, TA
37.812970521, TA
37.875736961, KI
37.932653061, TA
37.987528344, TA
38.058435374, KI
38.178594104, DHE
38.242947845, RE
38.304081632, DHE
38.357006802, RE
38.418253968, KI
38.483333333, TA
38.544331065, TA
38.592811791, KI
38.714126984, DHE
38.763424036, RE
38.825260770, DHE
38.879591836, RE
38.951927437, KI
39.019047619, TA
39.067505668, TA
39.127097505, KI
39.245328798, DHE
39.310340136, RE
39.379818594, DHE
39.434625850, RE
39.497936507, KI
39.578049886, TA
39.636190476, TA
39.694421768, KI
39.776462585, TIN
39.916054421, NA
40.000000000, KI
40.066009070, TA
40.159750566, TA
40.260136054, KI
40.324489795, GE
40.391315192, DA
40.473356009, NA
40.544897959, GE
40.604648526, NA
40.675510204, GE
40.739251700, TA
40.798072562, TA
40.835102040, KI
40.913764172, TA
40.971746031, TA
41.033786848, KI
41.150566893, GE
41.200158730, DA
41.273356009, NA
41.319727891, GE
41.402380952, NA
41.482517006, GE
41.552698412, TA
41.615442176, TA
41.676417233, KI
41.725873015, TA
41.784852607, TA
41.853514739, KI
41.924013605, NA
42.010952380, GE
42.060997732, TA
42.120793650, TA
42.179024943, KI
42.239523809, TA
42.295056689, TA
42.346938775, KI
42.457142857, DHIN
42.733628117, NA
42.872086167, DHIN
43.141995464, NA
43.281723356, KI
43.551451247, TA
43.624489795, TA
43.688616780, KI
43.746213151, TA
43.793174603, TA
43.863061224, KI
43.944444444, NA
44.258344671, DHE
44.312018140, RE
44.381746031, DHE
44.441292517, RE
44.513333333, KI
44.582086167, TA
44.653333333, NA
44.820408163, KI
44.873469387, DA
44.932947845, NA
44.997074829, KI
45.074126984, TA
45.138321995, TA
45.199002267, KI
45.268390022, TA
45.301315192, TA
45.361156462, KI
45.429886621, TA
45.600000000, KI
45.653061224, DA
45.710861678, NA
45.772902494, KI
45.847687074, TA
45.915124716, TA
45.975510204, KI
46.033537414, TA
46.081859410, TA
46.140362811, KI
46.231451247, NA
46.304081632, KI
46.358140589, TA
46.426530612, TA
46.475555555, KI
46.536734693, TA
46.601496598, TA
46.665419501, KI
46.775260770, TE
46.835487528, TA
46.892607709, TE
46.950770975, RE
47.014421768, KI
47.084739229, TA
47.160680272, TA
47.195442176, KI
47.288390022, TE
47.343560090, RE
47.405578231, TE
47.463265306, RE
47.531451247, KI
47.589047619, TA
47.660317460, TA
47.717823129, KI
47.800000000, TE
47.867278911, RE
47.932494331, TE
47.997074829, RE
48.052925170, KI
48.135034013, TA
48.181315192, TA
48.230317460, KI
48.314285714, TIN
48.460702947, NA
48.599886621, KI
48.656757369, TA
48.716190476, TA
48.777551020, KI
48.848503401, GE
48.934965986, DA
48.998027210, NA
49.059183673, GE
49.134058956, NA
49.202040816, GE
49.272199546, TA
49.330476190, TA
49.400430839, KI
49.457755102, TA
49.505034013, TA
49.579070294, KI
49.701156462, GE
49.740816326, DA
49.796077097, NA
49.863809523, GE
49.935283446, NA
50.012244897, GE
50.076689342, TA
50.132653061, TA
50.201882086, KI
50.257142857, TA
50.307074829, TA
50.377505668, KI
50.445736961, NA
50.526780045, GE
50.573877551, TA
50.632562358, TA
50.699319727, KI
50.759727891, TA
50.806190476, TA
50.867437641, KI
50.955102040, DHIN
51.246281179, NA
51.388911564, DHIN
51.652675736, NA
51.789954648, KI
52.060884353, TA
52.142857142, TA
52.211043083, KI
52.268049886, TA
52.313809523, TA
52.385442176, KI
52.458616780, NA
52.759977324, DHE
52.828571428, RE
52.893877551, DHE
52.961224489, RE
53.042471655, KI
53.108503401, TA
