0.043537414, KI
0.325941043, NA
0.471428571, GE
0.603764172, TA
0.731496598, TA
0.870839002, KI
0.987823129, TA
1.045691609, TA
1.103287981, KI
1.172517006, TA
1.227505668, TA
1.287755102, KI
1.340816326, DHET
1.602607709, NA
2.138775510, GE
2.226213151, TA
2.307482993, GE
2.409070294, NA
2.513650793, NA
2.594829931, GE
2.658684807, DHET
3.154172335, DHA
3.318775510, DIN
3.616507936, NA
3.694875283, DHA
3.970612244, KI
4.011247165, TA
4.061224489, TA
4.130249433, KI
4.215238095, DHA
4.495510204, GE
4.632879818, DIN
4.760068027, NA
4.888979591, NA
5.026961451, NA
5.143696145, NA
5.271700680, TA
5.388004535, TA
5.503786848, TA
5.630861678, TA
5.750476190, KDA
5.874829931, DHA
5.990317460, TA
6.117755102, TA
6.236281179, KDA
6.376689342, DHA
6.651587301, NA
6.768843537, GE
6.897301587, DIN
7.150340136, NA
7.278662131, DHA
7.418503401, TA
7.482630385, TA
7.540680272, KI
7.604535147, TA
7.653877551, TA
7.703219954, KI
7.778979591, NA
8.059773242, GE
8.172902494, TA
8.219092970, TA
8.285555555, KI
8.338730158, TA
8.393605442, TA
8.459160997, KI
8.544353741, DHA
8.822176870, DHIN
9.090680272, NA
9.319909297, KDA
9.464172335, DHI
9.613333333, NA
9.865034013, KDA
10.008480725, NA
10.250294784, DHI
10.307097505, NA
10.378072562, GE
10.454784580, TA
10.573786848, GE
10.705918367, NA
11.088321995, NA
11.212335600, GE
11.389387755, DHET
11.516031746, KI
11.594671201, TA
11.667528344, TA
11.726893424, KI
11.784399092, TA
11.852993197, TA
11.900181405, KI
11.981587301, TA
12.039455782, TA
12.087052154, KI
12.162199546, TA
12.228027210, DHA
12.502811791, KDA
12.616122448, DHA
12.876303854, TA
12.982426303, DHA
13.234671201, TA
13.293378684, TA
13.352721088, KI
13.420294784, TA
13.485306122, DHA
13.741065759, KDA
13.841179138, DHA
14.086916099, TA
14.206326530, DHA
14.442448979, TA
14.500634920, TA
14.562358276, KI
14.621292517, TA
14.691882086, DHA
14.935102040, KDA
15.036417233, DHA
15.289637188, TA
15.404467120, DHA
15.921269841, KI
16.027278911, TA
16.079319727, TA
16.162244897, KI
16.207074829, TA
16.277301587, TA
16.336530612, KI
16.404920634, TA
16.451337868, TA
16.523356009, KI
16.564353741, TA
16.639750566, DHA
16.886031746, KDA
17.021451247, DHA
17.276621315, TA
17.383038548, DHA
17.599523809, TA
17.667482993, TA
17.728571428, KI
17.785215419, TA
17.868571428, DHA
18.122698412, KDA
18.228548752, DHA
18.496712018, TA
18.615034013, DHA
18.842517006, TA
18.906848072, TA
18.976417233, KI
19.026689342, TA
19.101519274, DHA
19.352176870, KDA
19.459365079, DHA
19.715442176, TA
19.831519274, DHA
20.346485260, KI
20.453877551, TA
20.515419501, TA
20.596054421, KI
20.654217687, TA
20.723809523, TA
20.778956916, KI
20.874875283, TA
20.918276643, TA
20.980090702, KI
21.030000000, TA
21.101133786, DHA
21.374058956, KDA
21.491655328, DHA
21.758888888, TA
21.874693877, DHA
22.114671201, TA
22.173945578, TA
22.234671201, KI
22.295623582, TA
22.366870748, DHA
22.631088435, KDA
22.733356009, DHA
23.000045351, TA
23.107936507, DHA
23.356371882, TA
23.408616780, TA
23.476666666, KI
23.532925170, TA
23.606235827, DHA
23.854263038, KDA
23.962970521, DHA
24.253922902, TA
