0.101043083, KI
0.249047619, TA
0.397120181, GE
0.512789115, DHI
0.649183673, TA
0.781473922, DHI
0.917777777, TA
1.073786848, DHIN
1.196938775, GE
1.323174603, NA
1.474943310, TA
1.648571428, GE
1.771428571, DHIN
1.910748299, GE
2.053628117, DHIN
2.172448979, GE
2.310090702, NA
2.461337868, TA
2.626530612, GE
2.753197278, DHA
2.917188208, GE
3.041904761, TIN
3.167641723, GE
3.308276643, NA
3.449886621, NA
3.747959183, KI
3.801020408, TA
3.876825396, TA
3.939229024, KI
4.016575963, TA
4.075464852, TA
4.144716553, KI
4.202902494, TA
4.271723356, TA
4.332244897, KI
4.457324263, DHE
4.507142857, RE
4.574353741, DHE
4.632698412, RE
4.702335600, KI
4.770000000, TA
4.822448979, TA
4.856235827, KI
4.971315192, DHA
5.284693877, TA
5.403061224, DHA
6.284195011, TA
6.417800453, DHA
7.300770975, TA
7.417437641, DHA
7.930272108, KI
8.080544217, TA
8.212086167, GE
8.347959183, DHI
8.492448979, TA
8.617437641, DHI
8.756938775, TA
8.909954648, DHIN
9.033832199, GE
9.171700680, NA
9.311496598, TA
9.480272108, GE
9.607142857, DHIN
9.737868480, GE
9.889024943, DHIN
10.013605442, GE
10.140113378, NA
10.294308390, TA
10.456439909, GE
10.588934240, DHA
10.736326530, GE
10.866825396, TIN
11.006258503, GE
11.134308390, NA
11.274195011, NA
11.575646258, KI
11.627392290, TA
11.702380952, TA
11.763038548, KI
11.830498866, TA
11.899569160, TA
11.958049886, KI
12.017414965, TA
12.074444444, TA
12.146303854, KI
12.269342403, DHE
12.332698412, RE
12.393605442, DHE
12.446031746, RE
12.526145124, KI
12.582630385, TA
12.643605442, TA
12.684535147, KI
12.784671201, DHA
13.086031746, TA
13.225079365, DHA
14.082925170, TA
14.224625850, DHA
15.106190476, TA
