0.071337868, DHA
0.649727891, GHI
0.752267573, DA
0.883151927, NA
1.014875283, GA
1.149387755, DHE
1.277369614, RE
1.404195011, DHE
1.510430839, RE
1.639591836, KAT
2.184126984, TA
2.335873015, GA
2.465396825, DHE
2.577097505, RE
2.705011337, DHE
2.809229024, RE
2.925759637, KI
3.054580498, TA
3.194195011, DHE
3.324671201, RE
3.447777777, DHE
3.563628117, RE
3.680158730, KI
3.796258503, TA
3.912653061, TA
4.043197278, KA
4.183537414, GHI
4.426167800, TA
4.544285714, DI
4.806190476, NA
4.923537414, TA
5.063378684, KA
5.193650793, DHA
5.726870748, DHI
5.909342403, KI
6.072154195, TA
6.247392290, TA
6.431065759, KI
6.592517006, TA
6.758730158, DHI
6.942698412, KI
7.105306122, TA
7.311882086, GHE
7.470158730, GE
7.641836734, TA
7.828367346, GA
7.978956916, DHIN
8.159183673, NA
8.340816326, GI
8.520793650, NA
8.694739229, DHA
8.870249433, DA
9.046666666, GI
9.206485260, NA
9.390294784, TAA
9.567755102, DA
9.746575963, KI
9.913764172, NA
10.067755102, DHA
10.250634920, DA
10.446145124, GI
10.591723356, NA
10.763424036, TAA
10.960113378, DA
11.120793650, GI
11.273673469, NA
11.437482993, DHA
11.587755102, GE
11.712290249, NA
11.867392290, DHA
12.028616780, GE
12.159478458, TI
12.294875283, TA
12.446553287, TA
12.596870748, GE
12.721337868, NA
12.877687074, TA
13.029297052, GE
13.170657596, TI
13.303922902, TA
13.432743764, KDA
13.573356009, DHET
13.863333333, DHI
13.989342403, TA
14.129773242, TI
14.270249433, TA
14.413696145, DHA
14.571043083, TIN
14.709886621, DHA
14.850022675, DHIN
14.989750566, TAA
15.132403628, KAT
15.397687074, DHA
15.905532879, TI
16.021655328, TA
16.142811791, DHA
16.661088435, TI
16.776213151, TA
16.895714285, GHI
17.158730158, TA
17.276258503, DI
17.704308390, NA
17.965034013, DHA
18.216371882, DHIN
18.459931972, TAA
18.715238095, KAT
19.273378684, TI
19.376916099, RA
19.492585034, KI
19.609070294, TA
19.713786848, TA
19.837981859, KA
19.982653061, DHE
20.053061224, RE
20.106122448, DHE
20.161224489, RE
20.197959183, KAT
20.418639455, DHE
20.461133786, RE
20.569977324, DHE
20.623673469, RE
20.684625850, KAT
20.926984126, DHE
20.992290249, RE
21.048888888, DHE
21.101133786, RE
21.169342403, KI
21.209977324, TA
21.262222222, TA
21.324625850, KA
21.399092970, DHA
21.659727891, TA
21.757641723, KI
21.827369614, TA
21.911133786, DHA
22.143129251, DHE
22.205532879, RE
22.265510204, DHE
22.314875283, RE
22.384172335, KI
22.452630385, TA
22.500748299, TA
22.541836734, KA
22.618072562, DHA
22.880113378, TA
22.976303854, KI
23.046326530, TA
23.138684807, DHA
23.357823129, DHE
23.416938775, RE
23.489070294, DHE
23.553741496, RE
23.603287981, KI
23.671292517, TA
23.729342403, TA
23.765623582, KA
23.829478458, DHA
24.091247165, TA
24.185464852, KI
24.264081632, TA
24.346371882, DHA
24.826734693, DHE
24.888956916, RE
24.949977324, DHE
25.005918367, RE
25.078185941, KI
25.136802721, TA
25.187845804, TA
25.227029478, KA
25.310453514, DHA
25.558253968, TA
25.654943310, KI
25.728526077, TA
25.808684807, DHA
26.043854875, DHE
26.094263038, RE
26.158208616, DHE
26.214897959, RE
26.292063492, KI
26.348843537, TA
26.399637188, TA
26.443174603, KA
26.516077097, DHA
26.770816326, TA
26.856780045, KI
26.932834467, TA
27.017868480, DHA
27.251519274, DHE
27.317460317, RE
27.376349206, DHE
27.432947845, RE
27.502585034, KI
27.563537414, TA
27.608231292, TA
27.655555555, KA
27.726689342, DHA
27.968072562, TA
28.084580498, KI
28.143424036, TA
28.239365079, DHA
28.727619047, DHE
28.779546485, RE
28.836281179, DHE
28.891428571, RE
28.978344671, KI
29.024625850, TA
29.084444444, TA
29.125079365, KA
29.203786848, DHA
29.442993197, TA
29.535963718, KI
29.609795918, TA
29.692517006, DHA
29.921814058, DHE
29.985668934, RE
30.057823129, DHE
30.113378684, RE
30.185714285, KI
30.243129251, TA
30.290498866, TA
30.338843537, KA
30.419591836, DHA
30.648616780, TA
30.741768707, KI
30.824625850, TA
30.908662131, DHA
31.133605442, DHE
31.192018140, RE
31.254807256, DHE
31.303537414, RE
31.386462585, KI
31.438458049, TA
31.486281179, TA
31.544308390, KA
31.615804988, DHA
31.860022675, TA
31.971814058, KI
32.024671201, TA
